order_item_id,order_id,product_id,quantity,unit_price,discount
OI0045396,O018114,P00021,3,9221.9,0.0
OI0045397,O018114,P00393,3,148882.66,0.05
OI0045398,O018114,P00610,2,4528.2,0.1
OI0045399,O018114,P00083,2,9984.01,0.1
OI0045400,O018115,P00137,1,147678.34,0.0
OI0045401,O018115,P00996,1,26987.54,0.1
OI0045402,O018115,P00746,1,19094.15,0.15
OI0045403,O018115,P00255,1,30311.39,0.0
OI0045404,O018116,P00118,3,1166.75,0.0
OI0045405,O018117,P00248,1,220987.19,0.1
OI0045406,O018117,P00224,2,16927.39,0.15
OI0045407,O018117,P00663,3,163413.83,0.0
OI0045408,O018117,P00563,1,3509.71,0.0
OI0045409,O018118,P00255,1,30311.39,0.15
OI0045410,O018118,P00233,3,10237.3,0.0
OI0045411,O018118,P00777,1,4554.39,0.15
OI0045412,O018119,P00915,1,89344.11,0.1
OI0045413,O018119,P00597,3,115855.65,0.0
OI0045414,O018119,P00758,3,5997.55,0.05
OI0045415,O018120,P00944,2,29971.29,0.0
OI0045416,O018120,P00834,2,67668.99,0.0
OI0045417,O018120,P00601,1,112362.63,0.1
OI0045418,O018120,P00182,1,96040.78,0.0
OI0045419,O018121,P00402,1,43825.0,0.0
OI0045420,O018122,P00504,2,41675.48,0.0
OI0045421,O018122,P00712,3,138366.11,0.05
OI0045422,O018122,P00453,1,187844.98,0.1
OI0045423,O018123,P00662,2,48317.64,0.0
OI0045424,O018123,P00201,1,111882.67,0.05
OI0045425,O018123,P00618,1,51842.17,0.15
OI0045426,O018123,P00869,3,28483.86,0.0
OI0045427,O018124,P00990,1,1282.29,0.0
OI0045428,O018124,P00899,1,5164.08,0.05
OI0045429,O018124,P00402,1,43825.0,0.1
OI0045430,O018124,P00769,1,38028.7,0.05
OI0045431,O018125,P00892,1,12041.16,0.05
OI0045432,O018125,P00931,1,121430.2,0.1
OI0045433,O018126,P00830,1,2001.52,0.0
OI0045434,O018126,P00744,1,128792.88,0.15
OI0045435,O018126,P00158,1,70401.65,0.1
OI0045436,O018127,P00400,1,29189.17,0.0
OI0045437,O018128,P00651,1,143668.47,0.0
OI0045438,O018128,P00932,1,11248.03,0.0
OI0045439,O018128,P00490,2,35058.14,0.0
OI0045440,O018128,P00751,1,5063.6,0.05
OI0045441,O018129,P00377,1,62896.83,0.05
OI0045442,O018129,P00606,1,13474.41,0.15
OI0045443,O018129,P00951,2,15312.97,0.1
OI0045444,O018130,P00916,1,107505.5,0.0
OI0045445,O018130,P00431,1,215770.45,0.0
OI0045446,O018130,P00946,1,42078.55,0.2
OI0045447,O018131,P00195,1,90239.88,0.05
OI0045448,O018131,P00654,3,106119.62,0.1
OI0045449,O018131,P00915,1,89344.11,0.0
OI0045450,O018131,P00490,1,35058.14,0.0
OI0045451,O018132,P00045,3,30007.7,0.1
OI0045452,O018133,P00729,1,100119.14,0.1
OI0045453,O018133,P00595,3,13026.35,0.0
OI0045454,O018133,P00542,2,126688.21,0.05
OI0045455,O018133,P00212,3,120650.83,0.0
OI0045456,O018134,P00918,1,79474.61,0.0
OI0045457,O018135,P00200,1,1687.44,0.05
OI0045458,O018135,P00886,1,105029.9,0.05
OI0045459,O018136,P00151,3,87310.09,0.0
OI0045460,O018136,P00987,1,140039.9,0.2
OI0045461,O018136,P00919,1,92065.8,0.0
OI0045462,O018137,P00782,1,2855.82,0.1
OI0045463,O018137,P00684,1,121976.67,0.0
OI0045464,O018137,P00330,1,8722.02,0.0
OI0045465,O018138,P00286,1,10831.37,0.15
OI0045466,O018139,P00721,2,8902.86,0.2
OI0045467,O018139,P00659,1,13132.35,0.0
OI0045468,O018139,P00157,1,120935.3,0.0
OI0045469,O018139,P00188,3,54416.34,0.05
OI0045470,O018140,P00007,1,71474.61,0.0
OI0045471,O018141,P00054,3,39634.04,0.0
OI0045472,O018141,P00245,1,71807.28,0.0
OI0045473,O018141,P00147,1,33388.08,0.0
OI0045474,O018141,P00879,1,33735.23,0.1
OI0045475,O018142,P00422,1,163679.24,0.1
OI0045476,O018142,P00921,3,1423.46,0.0
OI0045477,O018143,P00911,1,32995.45,0.2
OI0045478,O018143,P00410,3,162870.15,0.05
OI0045479,O018143,P00925,1,144999.32,0.1
OI0045480,O018144,P00142,2,133898.07,0.05
OI0045481,O018144,P00747,1,88293.87,0.05
OI0045482,O018145,P00845,2,70639.13,0.1
OI0045483,O018146,P00376,1,14333.29,0.0
OI0045484,O018146,P00696,1,37811.14,0.0
OI0045485,O018147,P00838,1,58601.7,0.0
OI0045486,O018148,P00420,2,8812.81,0.1
OI0045487,O018148,P00805,1,227727.03,0.1
OI0045488,O018149,P00018,3,10521.36,0.1
OI0045489,O018150,P00705,1,19649.98,0.15
OI0045490,O018150,P00115,1,39100.9,0.15
OI0045491,O018150,P00752,2,22423.57,0.15
OI0045492,O018151,P00397,1,36205.24,0.0
OI0045493,O018151,P00387,2,27124.07,0.0
OI0045494,O018152,P00633,1,45526.38,0.15
OI0045495,O018152,P00164,2,2662.66,0.05
OI0045496,O018153,P00738,1,133426.35,0.0
OI0045497,O018153,P00305,1,51120.24,0.2
OI0045498,O018153,P00753,1,56327.46,0.0
OI0045499,O018154,P00387,3,27124.07,0.15
OI0045500,O018154,P00360,1,191437.92,0.0
OI0045501,O018155,P00461,1,9165.54,0.0
OI0045502,O018156,P00898,1,84586.43,0.1
OI0045503,O018156,P00508,1,72210.16,0.0
OI0045504,O018156,P00889,1,41009.99,0.15
OI0045505,O018156,P00127,1,36683.61,0.1
OI0045506,O018157,P00838,1,58601.7,0.0
OI0045507,O018158,P00984,1,63236.67,0.05
OI0045508,O018158,P00282,3,39757.95,0.0
OI0045509,O018158,P00013,1,12621.16,0.0
OI0045510,O018159,P00887,3,67184.27,0.0
OI0045511,O018160,P00740,1,38782.23,0.05
OI0045512,O018161,P00131,1,7276.7,0.0
OI0045513,O018161,P00496,1,140287.28,0.0
OI0045514,O018161,P00670,2,75329.8,0.1
OI0045515,O018162,P00210,2,9097.13,0.05
OI0045516,O018162,P00857,1,126886.88,0.0
OI0045517,O018162,P00626,1,2593.89,0.0
OI0045518,O018162,P00037,3,114380.76,0.0
OI0045519,O018163,P00746,3,19094.15,0.1
OI0045520,O018164,P00404,1,87610.03,0.0
OI0045521,O018165,P00975,3,20268.3,0.05
OI0045522,O018166,P00340,2,81887.12,0.0
OI0045523,O018166,P00738,1,133426.35,0.0
OI0045524,O018166,P00989,1,14725.29,0.05
OI0045525,O018166,P00221,2,32635.31,0.05
OI0045526,O018167,P00743,3,50329.54,0.1
OI0045527,O018168,P00914,3,25680.59,0.0
OI0045528,O018168,P00238,1,139965.92,0.0
OI0045529,O018168,P00012,1,31507.21,0.0
OI0045530,O018169,P00850,3,96875.01,0.0
OI0045531,O018170,P00315,1,88659.22,0.0
OI0045532,O018170,P00889,1,41009.99,0.2
OI0045533,O018171,P00441,3,67987.77,0.05
OI0045534,O018171,P00424,1,29560.97,0.0
OI0045535,O018171,P00077,1,104784.22,0.05
OI0045536,O018172,P00837,1,112121.29,0.2
OI0045537,O018173,P00100,1,137143.92,0.15
OI0045538,O018173,P00531,1,36263.21,0.05
OI0045539,O018174,P00037,1,114380.76,0.1
OI0045540,O018174,P00713,3,240459.7,0.0
OI0045541,O018174,P00525,1,157258.39,0.0
OI0045542,O018175,P00226,1,96858.9,0.05
OI0045543,O018175,P00659,3,13132.35,0.1
OI0045544,O018176,P00121,1,27208.64,0.0
OI0045545,O018177,P00232,3,10258.07,0.05
OI0045546,O018178,P00797,2,65762.83,0.0
OI0045547,O018178,P00873,2,75443.94,0.05
OI0045548,O018179,P00091,1,93060.64,0.0
OI0045549,O018180,P00483,3,65184.47,0.0
OI0045550,O018180,P00514,1,99355.27,0.0
OI0045551,O018180,P00785,1,34979.13,0.0
OI0045552,O018181,P00587,3,41170.02,0.05
OI0045553,O018181,P00041,1,15691.93,0.0
OI0045554,O018182,P00396,1,35368.51,0.0
OI0045555,O018182,P00173,3,4450.5,0.0
OI0045556,O018182,P00276,1,57312.79,0.0
OI0045557,O018182,P00914,3,25680.59,0.0
OI0045558,O018183,P00097,2,144299.83,0.0
OI0045559,O018184,P00416,3,50512.14,0.1
OI0045560,O018184,P00112,1,5461.08,0.1
OI0045561,O018184,P00719,3,30480.74,0.0
OI0045562,O018185,P00129,3,71488.65,0.0
OI0045563,O018185,P00746,1,19094.15,0.0
OI0045564,O018185,P00067,1,132240.55,0.2
OI0045565,O018185,P00733,2,18410.39,0.0
OI0045566,O018186,P00957,2,22049.97,0.15
OI0045567,O018186,P00500,1,11979.37,0.1
OI0045568,O018186,P00128,2,54460.31,0.1
OI0045569,O018187,P00790,1,106219.8,0.05
OI0045570,O018187,P00318,2,36212.92,0.1
OI0045571,O018187,P00371,1,80678.58,0.1
OI0045572,O018187,P00413,1,14584.28,0.0
OI0045573,O018188,P00646,3,143367.09,0.0
OI0045574,O018189,P00570,3,110244.59,0.15
OI0045575,O018189,P00316,1,135172.05,0.05
OI0045576,O018189,P00911,1,32995.45,0.0
OI0045577,O018189,P00915,2,89344.11,0.0
OI0045578,O018190,P00483,1,65184.47,0.15
OI0045579,O018191,P00197,1,12525.25,0.1
OI0045580,O018191,P00657,2,90426.25,0.0
OI0045581,O018192,P00107,1,26126.58,0.0
OI0045582,O018192,P00020,1,89268.86,0.0
OI0045583,O018192,P00268,1,111822.33,0.05
OI0045584,O018192,P00819,1,57984.01,0.0
OI0045585,O018193,P00594,2,36452.23,0.0
OI0045586,O018193,P00990,1,1282.29,0.15
OI0045587,O018193,P00774,2,14043.22,0.0
OI0045588,O018194,P00077,1,104784.22,0.0
OI0045589,O018194,P00526,2,5991.07,0.0
OI0045590,O018195,P00531,2,36263.21,0.2
OI0045591,O018195,P00026,1,50009.85,0.05
OI0045592,O018196,P00649,2,23620.6,0.0
OI0045593,O018196,P00528,1,62475.03,0.1
OI0045594,O018197,P00933,2,88355.44,0.1
OI0045595,O018197,P00133,2,2057.53,0.0
OI0045596,O018197,P00050,1,141734.17,0.05
OI0045597,O018198,P00517,2,17496.58,0.05
OI0045598,O018198,P00119,1,81712.85,0.15
OI0045599,O018199,P00692,2,140737.02,0.0
OI0045600,O018199,P00271,1,11311.86,0.0
OI0045601,O018200,P00894,2,65375.05,0.0
OI0045602,O018200,P00325,1,18490.29,0.1
OI0045603,O018201,P00113,1,137175.85,0.05
OI0045604,O018201,P00242,1,27244.45,0.2
OI0045605,O018202,P00765,1,79941.59,0.0
OI0045606,O018202,P00182,2,96040.78,0.1
OI0045607,O018202,P00059,3,71024.04,0.2
OI0045608,O018202,P00487,1,189512.65,0.0
OI0045609,O018203,P00554,1,2411.02,0.05
OI0045610,O018203,P00029,1,11998.29,0.0
OI0045611,O018203,P00557,2,41972.54,0.0
OI0045612,O018204,P00034,3,134713.87,0.15
OI0045613,O018204,P00157,1,120935.3,0.15
OI0045614,O018204,P00701,2,8604.39,0.05
OI0045615,O018205,P00516,2,121320.6,0.15
OI0045616,O018205,P00667,2,6285.24,0.0
OI0045617,O018205,P00915,3,89344.11,0.0
OI0045618,O018206,P00371,2,80678.58,0.15
OI0045619,O018206,P00056,1,63166.26,0.0
OI0045620,O018206,P00052,1,135194.49,0.2
OI0045621,O018207,P00176,1,71150.38,0.0
OI0045622,O018207,P00770,2,85290.79,0.0
OI0045623,O018207,P00945,1,12690.76,0.0
OI0045624,O018208,P00265,1,32187.24,0.0
OI0045625,O018208,P00242,1,27244.45,0.0
OI0045626,O018209,P00709,3,65784.22,0.0
OI0045627,O018209,P00086,1,149207.47,0.0
OI0045628,O018210,P00840,1,97295.77,0.1
OI0045629,O018211,P00522,1,101429.59,0.0
OI0045630,O018212,P00860,2,7679.39,0.05
OI0045631,O018212,P00615,3,43341.29,0.0
OI0045632,O018213,P00586,1,50260.69,0.0
OI0045633,O018213,P00279,1,149569.48,0.15
OI0045634,O018214,P00665,1,16292.65,0.15
OI0045635,O018214,P00515,1,14116.34,0.0
OI0045636,O018215,P00605,1,30051.2,0.15
OI0045637,O018215,P00904,1,110128.54,0.2
OI0045638,O018215,P00483,3,65184.47,0.0
OI0045639,O018215,P00019,1,8246.92,0.0
OI0045640,O018216,P00727,1,10520.15,0.0
OI0045641,O018217,P00741,1,109508.66,0.2
OI0045642,O018217,P00522,1,101429.59,0.05
OI0045643,O018217,P00168,1,38998.3,0.0
OI0045644,O018218,P00129,1,71488.65,0.15
OI0045645,O018218,P00206,1,23552.58,0.0
OI0045646,O018218,P00672,2,38169.86,0.0
OI0045647,O018219,P00277,1,153353.52,0.1
OI0045648,O018220,P00651,1,143668.47,0.0
OI0045649,O018220,P00972,1,104984.2,0.2
OI0045650,O018220,P00723,3,26257.44,0.0
OI0045651,O018221,P00995,1,22515.17,0.0
OI0045652,O018221,P00408,2,80025.39,0.1
OI0045653,O018221,P00572,2,91455.1,0.0
OI0045654,O018221,P00605,1,30051.2,0.1
OI0045655,O018222,P00264,1,102823.38,0.0
OI0045656,O018223,P00419,2,130438.22,0.0
OI0045657,O018223,P00132,3,138196.98,0.0
OI0045658,O018223,P00898,1,84586.43,0.0
OI0045659,O018223,P00386,1,8046.6,0.0
OI0045660,O018224,P00146,1,129389.21,0.1
OI0045661,O018224,P00609,1,12839.89,0.0
OI0045662,O018224,P00487,3,189512.65,0.1
OI0045663,O018225,P00172,1,43791.55,0.15
OI0045664,O018226,P00915,1,89344.11,0.2
OI0045665,O018227,P00978,1,71538.59,0.15
OI0045666,O018227,P00198,1,73986.66,0.0
OI0045667,O018227,P00235,1,14717.84,0.05
OI0045668,O018227,P00523,3,84855.46,0.0
OI0045669,O018228,P00203,1,33310.92,0.15
OI0045670,O018228,P00793,1,122918.43,0.05
OI0045671,O018229,P00885,3,58744.96,0.0
OI0045672,O018229,P00782,1,2855.82,0.0
OI0045673,O018230,P00883,3,11034.59,0.1
OI0045674,O018230,P00837,1,112121.29,0.05
OI0045675,O018230,P00062,1,42269.33,0.05
OI0045676,O018231,P00104,1,151880.46,0.1
OI0045677,O018231,P00249,1,125869.5,0.1
OI0045678,O018232,P00850,1,96875.01,0.2
OI0045679,O018232,P00946,1,42078.55,0.2
OI0045680,O018232,P00752,3,22423.57,0.15
OI0045681,O018232,P00121,1,27208.64,0.1
OI0045682,O018233,P00247,1,160695.54,0.0
OI0045683,O018233,P00244,2,102706.91,0.15
OI0045684,O018234,P00401,1,41041.03,0.0
OI0045685,O018235,P00992,3,94868.99,0.05
OI0045686,O018235,P00671,2,3247.45,0.05
OI0045687,O018235,P00748,1,109409.8,0.0
OI0045688,O018236,P00601,2,112362.63,0.15
OI0045689,O018236,P00253,2,33973.12,0.1
OI0045690,O018236,P00871,1,19906.3,0.0
OI0045691,O018237,P00361,1,101256.29,0.1
OI0045692,O018237,P00439,3,41892.01,0.05
OI0045693,O018237,P00037,1,114380.76,0.0
OI0045694,O018238,P00500,1,11979.37,0.0
OI0045695,O018238,P00981,2,40450.17,0.0
OI0045696,O018238,P00771,1,121094.78,0.0
OI0045697,O018239,P00146,1,129389.21,0.0
OI0045698,O018239,P00704,1,96654.71,0.2
OI0045699,O018239,P00621,1,137161.49,0.0
OI0045700,O018239,P00463,1,3652.97,0.05
OI0045701,O018240,P00779,3,134214.14,0.05
OI0045702,O018240,P00137,2,147678.34,0.1
OI0045703,O018240,P00554,1,2411.02,0.1
OI0045704,O018241,P00213,1,101578.05,0.2
OI0045705,O018241,P00229,1,113301.61,0.2
OI0045706,O018242,P00296,1,14094.84,0.0
OI0045707,O018242,P00008,1,20846.97,0.1
OI0045708,O018242,P00038,1,115679.37,0.0
OI0045709,O018243,P00640,3,103137.14,0.0
OI0045710,O018244,P00531,1,36263.21,0.15
OI0045711,O018244,P00575,3,74862.07,0.15
OI0045712,O018245,P00158,3,70401.65,0.0
OI0045713,O018245,P00068,1,90934.17,0.15
OI0045714,O018245,P00526,1,5991.07,0.0
OI0045715,O018245,P00468,1,234417.59,0.0
OI0045716,O018246,P00749,2,45335.03,0.05
OI0045717,O018246,P00551,3,55096.18,0.0
OI0045718,O018246,P00089,2,27032.53,0.0
OI0045719,O018247,P00421,1,147646.45,0.0
OI0045720,O018247,P00268,3,111822.33,0.0
OI0045721,O018248,P00595,1,13026.35,0.05
OI0045722,O018248,P00177,1,53133.36,0.0
OI0045723,O018249,P00546,2,108558.72,0.0
OI0045724,O018250,P00691,1,172094.36,0.15
OI0045725,O018250,P00579,3,95814.87,0.0
OI0045726,O018250,P00512,2,24609.83,0.0
OI0045727,O018250,P00779,1,134214.14,0.05
OI0045728,O018251,P00730,1,26297.91,0.1
OI0045729,O018251,P00532,1,24270.53,0.0
OI0045730,O018251,P00220,1,93551.31,0.0
OI0045731,O018252,P00317,1,21319.83,0.0
OI0045732,O018253,P00731,1,15935.79,0.1
OI0045733,O018253,P00124,1,17063.43,0.0
OI0045734,O018253,P00935,2,20260.54,0.15
OI0045735,O018253,P00837,1,112121.29,0.0
OI0045736,O018254,P00551,1,55096.18,0.2
OI0045737,O018255,P00498,1,14734.74,0.1
OI0045738,O018255,P00026,1,50009.85,0.0
OI0045739,O018255,P00474,1,59840.91,0.0
OI0045740,O018255,P00876,3,16458.12,0.0
OI0045741,O018256,P00322,1,1526.73,0.05
OI0045742,O018256,P00506,1,68386.66,0.0
OI0045743,O018256,P00960,1,132430.59,0.0
OI0045744,O018256,P00364,1,144986.85,0.0
OI0045745,O018257,P00635,2,15301.47,0.0
OI0045746,O018257,P00787,1,157518.93,0.15
OI0045747,O018257,P00397,1,36205.24,0.0
OI0045748,O018257,P00878,1,28388.47,0.15
OI0045749,O018258,P00250,1,36389.82,0.0
OI0045750,O018258,P00316,1,135172.05,0.1
OI0045751,O018258,P00167,1,53224.76,0.15
OI0045752,O018259,P00342,3,38651.61,0.0
OI0045753,O018259,P00001,1,22094.06,0.0
OI0045754,O018260,P00381,2,30190.28,0.15
OI0045755,O018260,P00125,1,15743.76,0.0
OI0045756,O018260,P00584,2,11680.2,0.15
OI0045757,O018260,P00445,3,8174.47,0.1
OI0045758,O018261,P00083,3,9984.01,0.0
OI0045759,O018261,P00398,1,51175.35,0.1
OI0045760,O018261,P00028,1,132203.68,0.05
OI0045761,O018261,P00180,1,56681.65,0.05
OI0045762,O018262,P00125,3,15743.76,0.2
OI0045763,O018262,P00738,1,133426.35,0.2
OI0045764,O018263,P00056,1,63166.26,0.15
OI0045765,O018264,P00106,1,17141.87,0.1
OI0045766,O018264,P00013,1,12621.16,0.05
OI0045767,O018264,P00455,3,4990.87,0.1
OI0045768,O018265,P00154,2,29056.84,0.0
OI0045769,O018266,P00180,3,56681.65,0.1
OI0045770,O018266,P00496,1,140287.28,0.1
OI0045771,O018267,P00536,1,113670.7,0.15
OI0045772,O018268,P00226,3,96858.9,0.1
OI0045773,O018268,P00720,3,53297.34,0.0
OI0045774,O018268,P00517,3,17496.58,0.1
OI0045775,O018269,P00209,1,109659.13,0.1
OI0045776,O018269,P00879,3,33735.23,0.05
OI0045777,O018269,P00525,1,157258.39,0.1
OI0045778,O018269,P00049,3,36658.84,0.15
OI0045779,O018270,P00107,1,26126.58,0.1
OI0045780,O018271,P00156,3,210192.64,0.15
OI0045781,O018271,P00792,2,37077.32,0.0
OI0045782,O018272,P00068,1,90934.17,0.0
OI0045783,O018273,P00834,1,67668.99,0.0
OI0045784,O018273,P00390,3,35072.26,0.0
OI0045785,O018273,P00461,1,9165.54,0.0
OI0045786,O018273,P00988,1,12767.64,0.0
OI0045787,O018274,P00191,2,29692.15,0.05
OI0045788,O018274,P00439,1,41892.01,0.0
OI0045789,O018275,P00428,1,55662.2,0.0
OI0045790,O018275,P00835,1,7773.84,0.0
OI0045791,O018275,P00253,1,33973.12,0.0
OI0045792,O018276,P00148,3,46164.19,0.1
OI0045793,O018276,P00344,3,49825.4,0.0
OI0045794,O018276,P00603,1,202365.63,0.2
OI0045795,O018277,P00231,3,37293.35,0.0
OI0045796,O018277,P00129,1,71488.65,0.0
OI0045797,O018278,P00118,1,1166.75,0.05
OI0045798,O018278,P00756,1,11175.5,0.0
OI0045799,O018279,P00437,1,124829.55,0.0
OI0045800,O018280,P00222,1,167838.31,0.0
OI0045801,O018281,P00277,3,153353.52,0.0
OI0045802,O018281,P00340,3,81887.12,0.05
OI0045803,O018282,P00774,3,14043.22,0.0
OI0045804,O018282,P00187,2,15827.91,0.2
OI0045805,O018282,P00784,2,50850.53,0.0
OI0045806,O018283,P00294,1,29252.62,0.1
OI0045807,O018283,P00819,3,57984.01,0.0
OI0045808,O018284,P00709,1,65784.22,0.0
OI0045809,O018284,P00560,1,20380.74,0.0
OI0045810,O018285,P00872,1,32097.61,0.0
OI0045811,O018286,P00032,1,64116.03,0.05
OI0045812,O018286,P00453,1,187844.98,0.05
OI0045813,O018286,P00380,2,219058.65,0.15
OI0045814,O018286,P00637,1,896.13,0.0
OI0045815,O018287,P00723,1,26257.44,0.0
OI0045816,O018287,P00781,2,78659.59,0.05
OI0045817,O018287,P00437,1,124829.55,0.0
OI0045818,O018288,P00159,1,6167.24,0.15
OI0045819,O018288,P00704,1,96654.71,0.1
OI0045820,O018288,P00292,3,115427.01,0.0
OI0045821,O018288,P00573,3,118070.13,0.0
OI0045822,O018289,P00467,2,4748.05,0.05
OI0045823,O018289,P00278,1,3145.0,0.05
OI0045824,O018289,P00227,1,69453.19,0.15
OI0045825,O018290,P00709,1,65784.22,0.0
OI0045826,O018290,P00994,1,91171.26,0.05
OI0045827,O018290,P00498,3,14734.74,0.0
OI0045828,O018291,P00645,1,15454.89,0.05
OI0045829,O018291,P00553,1,140459.87,0.2
OI0045830,O018291,P00826,1,62595.6,0.0
OI0045831,O018291,P00811,1,56495.78,0.0
OI0045832,O018292,P00041,1,15691.93,0.05
OI0045833,O018293,P00178,1,8910.6,0.2
OI0045834,O018293,P00540,1,33274.62,0.0
OI0045835,O018294,P00483,1,65184.47,0.1
OI0045836,O018294,P00695,1,11121.48,0.0
OI0045837,O018294,P00761,1,156876.53,0.05
OI0045838,O018294,P00840,2,97295.77,0.0
OI0045839,O018295,P00267,1,79968.92,0.1
OI0045840,O018295,P00013,3,12621.16,0.2
OI0045841,O018296,P00514,1,99355.27,0.0
OI0045842,O018296,P00689,1,82383.24,0.1
OI0045843,O018296,P00708,1,38098.71,0.0
OI0045844,O018296,P00493,3,14191.8,0.0
OI0045845,O018297,P00062,1,42269.33,0.1
OI0045846,O018297,P00425,3,88443.98,0.0
OI0045847,O018297,P00566,1,134160.84,0.0
OI0045848,O018298,P00309,1,158894.09,0.0
OI0045849,O018298,P00653,1,13267.11,0.0
OI0045850,O018298,P00112,3,5461.08,0.1
OI0045851,O018299,P00768,3,9775.48,0.05
OI0045852,O018299,P00453,1,187844.98,0.05
OI0045853,O018300,P00903,2,168878.66,0.0
OI0045854,O018300,P00917,2,119022.55,0.1
OI0045855,O018300,P00632,1,19746.67,0.0
OI0045856,O018300,P00424,1,29560.97,0.0
OI0045857,O018301,P00509,1,163845.27,0.0
OI0045858,O018301,P00979,1,16805.09,0.0
OI0045859,O018302,P00915,1,89344.11,0.0
OI0045860,O018302,P00415,2,82349.7,0.1
OI0045861,O018302,P00295,1,207074.81,0.15
OI0045862,O018302,P00835,1,7773.84,0.0
OI0045863,O018303,P00392,1,30957.34,0.05
OI0045864,O018303,P00426,2,102696.65,0.0
OI0045865,O018304,P00194,1,112970.01,0.0
OI0045866,O018304,P00427,1,9987.65,0.15
OI0045867,O018304,P00888,1,73201.6,0.0
OI0045868,O018304,P00420,2,8812.81,0.05
OI0045869,O018305,P00079,1,104905.36,0.05
OI0045870,O018306,P00660,1,102559.7,0.0
OI0045871,O018306,P00808,1,14530.62,0.05
OI0045872,O018306,P00979,1,16805.09,0.0
OI0045873,O018307,P00373,1,125903.65,0.05
OI0045874,O018307,P00596,1,32660.89,0.05
OI0045875,O018307,P00707,2,12968.18,0.1
OI0045876,O018307,P00080,2,110265.03,0.0
OI0045877,O018308,P00642,1,12877.26,0.05
OI0045878,O018308,P00177,2,53133.36,0.0
OI0045879,O018308,P00157,1,120935.3,0.05
OI0045880,O018308,P00943,1,82650.95,0.0
OI0045881,O018309,P00860,1,7679.39,0.0
OI0045882,O018310,P00468,2,234417.59,0.1
OI0045883,O018310,P00846,1,10844.13,0.0
OI0045884,O018310,P00410,1,162870.15,0.05
OI0045885,O018311,P00927,1,15384.39,0.1
OI0045886,O018311,P00157,2,120935.3,0.0
OI0045887,O018312,P00227,1,69453.19,0.0
OI0045888,O018313,P00909,2,4528.63,0.0
OI0045889,O018313,P00209,1,109659.13,0.0
OI0045890,O018314,P00666,2,153879.41,0.15
OI0045891,O018314,P00303,1,59347.35,0.0
OI0045892,O018314,P00503,1,29944.31,0.0
OI0045893,O018314,P00531,1,36263.21,0.05
OI0045894,O018315,P00276,1,57312.79,0.0
OI0045895,O018315,P00531,1,36263.21,0.0
OI0045896,O018315,P00722,1,15279.99,0.0
OI0045897,O018315,P00541,1,164566.97,0.2
OI0045898,O018316,P00700,1,22114.78,0.0
OI0045899,O018316,P00950,2,63272.87,0.05
OI0045900,O018316,P00875,1,142632.84,0.05
OI0045901,O018317,P00864,1,3977.56,0.0
OI0045902,O018318,P00021,1,9221.9,0.05
OI0045903,O018318,P00317,1,21319.83,0.0
OI0045904,O018318,P00285,2,172289.68,0.0
OI0045905,O018319,P00326,3,84100.57,0.0
OI0045906,O018319,P00570,1,110244.59,0.0
OI0045907,O018319,P00817,1,46871.13,0.15
OI0045908,O018320,P00114,1,23257.68,0.0
OI0045909,O018320,P00394,1,46474.61,0.1
OI0045910,O018321,P00233,3,10237.3,0.1
OI0045911,O018321,P00561,1,149012.64,0.05
OI0045912,O018321,P00649,1,23620.6,0.0
OI0045913,O018321,P00656,2,3323.6,0.0
OI0045914,O018322,P00455,1,4990.87,0.15
OI0045915,O018322,P00692,3,140737.02,0.0
OI0045916,O018322,P00738,2,133426.35,0.15
OI0045917,O018323,P00824,3,13749.96,0.15
OI0045918,O018324,P00179,1,83576.95,0.15
OI0045919,O018324,P00266,1,44517.17,0.15
OI0045920,O018325,P00897,1,27240.34,0.0
OI0045921,O018325,P00642,1,12877.26,0.1
OI0045922,O018325,P00845,2,70639.13,0.0
OI0045923,O018326,P00567,1,54599.32,0.0
OI0045924,O018326,P00668,1,111920.69,0.0
OI0045925,O018326,P00853,1,59076.19,0.2
OI0045926,O018327,P00862,1,22142.72,0.0
OI0045927,O018328,P00905,2,95395.12,0.0
OI0045928,O018328,P00452,1,52670.64,0.1
OI0045929,O018329,P00107,1,26126.58,0.0
OI0045930,O018329,P00245,3,71807.28,0.15
OI0045931,O018329,P00059,2,71024.04,0.2
OI0045932,O018329,P00165,2,181102.69,0.1
OI0045933,O018330,P00326,2,84100.57,0.15
OI0045934,O018330,P00147,1,33388.08,0.05
OI0045935,O018330,P00074,1,10865.28,0.0
OI0045936,O018330,P00628,3,15355.55,0.0
OI0045937,O018331,P00128,1,54460.31,0.05
OI0045938,O018331,P00132,3,138196.98,0.05
OI0045939,O018332,P00646,1,143367.09,0.0
OI0045940,O018332,P00052,2,135194.49,0.0
OI0045941,O018332,P00575,3,74862.07,0.05
OI0045942,O018333,P00999,1,2899.91,0.05
OI0045943,O018333,P00224,2,16927.39,0.05
OI0045944,O018333,P00574,3,117501.03,0.0
OI0045945,O018333,P00599,1,13316.14,0.0
OI0045946,O018334,P00614,3,92725.32,0.2
OI0045947,O018334,P00954,1,36784.8,0.05
OI0045948,O018335,P00325,2,18490.29,0.2
OI0045949,O018336,P00390,1,35072.26,0.0
OI0045950,O018337,P00057,3,59626.77,0.0
OI0045951,O018337,P00726,1,115194.03,0.0
OI0045952,O018337,P00982,3,34679.97,0.15
OI0045953,O018338,P00745,1,28730.47,0.15
OI0045954,O018339,P00270,1,61991.55,0.1
